;ANALISIS HARGA SATUAN PEKERJAAN (AHSP) BIDANG CIPTA KARYA;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;HARGA SATUAN PEKERJAAN PERSIAPAN;;;;;;;;;
;(K3) Pembuatan 1 m2 pagar sementara dari kayu tinggi 2 meter;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;;;JUMLAH HARGA BAHAN;;;Rp3.031.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;1,584;Rp128.600;Rp203.702,40;;;
;;;;JUMLAH HARGA ALAT;;;Rp203.702,40;;;
;D;Jumlah (A+B+C);;;;;Rp3.597.749,40;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp341.786,19;;;
PPP32;F;Harga Satuan Pekerjaan (D+E);;;;;Rp3.939.535,59;32;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 63 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,345;Rp93.000;Rp32.085,00;;;
;;Tukang pipa;L.02;OH;0,172;Rp98.000;Rp16.856,00;;;
;;Mandor;L.04;OH;0,034;Rp111.000;Rp3.774,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp52.715,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 63 mm;M.785; m ;1;Rp21.200;Rp21.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp21.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,038;Rp128.600;Rp4.886,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp4.886,80;;;
;D;Jumlah (A+B+C);;;;;Rp78.801,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp7.486,17;;;
PPP33;F;Harga Satuan Pekerjaan (D+E);;;;;Rp86.287,97;33;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 100 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,4;Rp93.000;Rp37.200,00;;;
;;Tukang pipa;L.02;OH;0,2;Rp98.000;Rp19.600,00;;;
;;Mandor;L.04;OH;0,04;Rp111.000;Rp4.440,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp61.240,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 100 mm;M.772; bh ;1;Rp24.600;Rp24.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp24.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,038;Rp128.600;Rp4.886,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp4.886,80;;;
;D;Jumlah (A+B+C);;;;;Rp90.726,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp8.619,05;;;
PPP34;F;Harga Satuan Pekerjaan (D+E);;;;;Rp99.345,85;34;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 125 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,448;Rp93.000;Rp41.664,00;;;
;;Tukang pipa;L.02;OH;0,224;Rp98.000;Rp21.952,00;;;
;;Mandor;L.04;OH;0,045;Rp111.000;Rp4.995,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp68.611,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 125 mm;M.776; m ;1;Rp35.200;Rp35.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp35.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,038;Rp128.600;Rp4.886,80;;;
;;;;JUMLAH HARGA ALAT;;;Rp4.886,80;;;
;D;Jumlah (A+B+C);;;;;Rp108.697,80;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp10.326,29;;;
PPP35;F;Harga Satuan Pekerjaan (D+E);;;;;Rp119.024,09;35;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 150 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,506;Rp93.000;Rp47.058,00;;;
;;Tukang pipa;L.02;OH;0,253;Rp98.000;Rp24.794,00;;;
;;Mandor;L.04;OH;0,051;Rp111.000;Rp5.661,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp77.513,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 150 mm;M.777; m ;1;Rp54.800;Rp54.800,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp54.800,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,042;Rp128.600;Rp5.401,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp5.401,20;;;
;D;Jumlah (A+B+C);;;;;Rp137.714,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp13.082,85;;;
PPP36;F;Harga Satuan Pekerjaan (D+E);;;;;Rp150.797,05;36;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 200 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,796;Rp93.000;Rp74.028,00;;;
;;Tukang pipa;L.02;OH;0,398;Rp98.000;Rp39.004,00;;;
;;Mandor;L.04;OH;0,08;Rp111.000;Rp8.880,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp121.912,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 200 mm;M.778; m ;1;Rp84.600;Rp84.600,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp84.600,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,042;Rp128.600;Rp5.401,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp5.401,20;;;
;D;Jumlah (A+B+C);;;;;Rp211.913,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp20.131,75;;;
PPP37;F;Harga Satuan Pekerjaan (D+E);;;;;Rp232.044,95;37;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 250 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,949;Rp93.000;Rp88.257,00;;;
;;Tukang pipa;L.02;OH;0,475;Rp98.000;Rp46.550,00;;;
;;Mandor;L.04;OH;0,095;Rp111.000;Rp10.545,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp145.352,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 250 mm;M.779; m ;1;Rp132.400;Rp132.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp132.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,042;Rp128.600;Rp5.401,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp5.401,20;;;
;D;Jumlah (A+B+C);;;;;Rp283.153,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp26.899,55;;;
PPP38;F;Harga Satuan Pekerjaan (D+E);;;;;Rp310.052,75;38;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 300 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,958;Rp93.000;Rp89.094,00;;;
;;Tukang pipa;L.02;OH;0,479;Rp98.000;Rp46.942,00;;;
;;Mandor;L.04;OH;0,096;Rp111.000;Rp10.656,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp146.692,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 300 mm;M.780; m ;1;Rp200.400;Rp200.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp200.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,042;Rp128.600;Rp5.401,20;;;
;;;;JUMLAH HARGA ALAT;;;Rp5.401,20;;;
;D;Jumlah (A+B+C);;;;;Rp352.493,20;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp33.486,85;;;
PPP39;F;Harga Satuan Pekerjaan (D+E);;;;;Rp385.980,05;39;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 400 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,212;Rp93.000;Rp112.716,00;;;
;;Tukang pipa;L.02;OH;0,606;Rp98.000;Rp59.388,00;;;
;;Mandor;L.04;OH;0,121;Rp111.000;Rp13.431,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp185.535,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 400 mm;M.781; m ;1;Rp348.100;Rp348.100,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp348.100,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0575;Rp128.600;Rp7.394,50;;;
;;;;JUMLAH HARGA ALAT;;;Rp7.394,50;;;
;D;Jumlah (A+B+C);;;;;Rp541.029,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp51.397,80;;;
PPP40;F;Harga Satuan Pekerjaan (D+E);;;;;Rp592.427,30;40;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 450 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,353;Rp93.000;Rp125.829,00;;;
;;Tukang pipa;L.02;OH;0,676;Rp98.000;Rp66.248,00;;;
;;Mandor;L.04;OH;0,135;Rp111.000;Rp14.985,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp207.062,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 450 mm;M.782; m ;1;Rp441.000;Rp441.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp441.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0575;Rp128.600;Rp7.394,50;;;
;;;;JUMLAH HARGA ALAT;;;Rp7.394,50;;;
;D;Jumlah (A+B+C);;;;;Rp655.456,50;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp62.268,37;;;
PPP41;F;Harga Satuan Pekerjaan (D+E);;;;;Rp717.724,87;41;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 500 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,469;Rp93.000;Rp136.617,00;;;
;;Tukang pipa;L.02;OH;0,735;Rp98.000;Rp72.030,00;;;
;;Mandor;L.04;OH;0,147;Rp111.000;Rp16.317,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp224.964,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 500 mm;M.783; m ;1;Rp526.000;Rp526.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp526.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0767;Rp128.600;Rp9.863,62;;;
;;;;JUMLAH HARGA ALAT;;;Rp9.863,62;;;
;D;Jumlah (A+B+C);;;;;Rp760.827,62;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp72.278,62;;;
PPP42;F;Harga Satuan Pekerjaan (D+E);;;;;Rp833.106,24;42;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 600 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,327;Rp93.000;Rp123.411,00;;;
;;Tukang pipa;L.02;OH;0,664;Rp98.000;Rp65.072,00;;;
;;Mandor;L.04;OH;0,133;Rp111.000;Rp14.763,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp203.246,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 600 mm;M.784; m ;1;Rp654.000;Rp654.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp654.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0767;Rp128.600;Rp9.863,62;;;
;;;;JUMLAH HARGA ALAT;;;Rp9.863,62;;;
;D;Jumlah (A+B+C);;;;;Rp867.109,62;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp82.375,41;;;
PPP43;F;Harga Satuan Pekerjaan (D+E);;;;;Rp949.485,03;43;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 800 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,327;Rp93.000;Rp216.411,00;;;
;;Tukang pipa;L.02;OH;1,163;Rp98.000;Rp113.974,00;;;
;;Mandor;L.04;OH;0,233;Rp111.000;Rp25.863,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp356.248,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 800 mm;M.786; m ;1;Rp870.000;Rp870.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp870.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0863;Rp128.600;Rp11.098,18;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.098,18;;;
;D;Jumlah (A+B+C);;;;;Rp1.237.346,18;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp117.547,89;;;
PPP44;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.354.894,07;44;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 900 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,623;Rp93.000;Rp243.939,00;;;
;;Tukang pipa;L.02;OH;1,312;Rp98.000;Rp128.576,00;;;
;;Mandor;L.04;OH;0,262;Rp111.000;Rp29.082,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp401.597,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 900 mm;M.787; m ;1;Rp1.016.000;Rp1.016.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.016.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0863;Rp128.600;Rp11.098,18;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.098,18;;;
;D;Jumlah (A+B+C);;;;;Rp1.428.695,18;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp135.726,04;;;
PPP45;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.564.421,22;45;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 1000 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;2,911;Rp93.000;Rp270.723,00;;;
;;Tukang pipa;L.02;OH;1,456;Rp98.000;Rp142.688,00;;;
;;Mandor;L.04;OH;0,291;Rp111.000;Rp32.301,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp445.712,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 1000 mm;M.773; m ;1;Rp1.087.400;Rp1.087.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.087.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0863;Rp128.600;Rp11.098,18;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.098,18;;;
;D;Jumlah (A+B+C);;;;;Rp1.544.210,18;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp146.699,97;;;
PPP46;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.690.910,15;46;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 1100 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;3,2;Rp93.000;Rp297.600,00;;;
;;Tukang pipa;L.02;OH;1,6;Rp98.000;Rp156.800,00;;;
;;Mandor;L.04;OH;0,32;Rp111.000;Rp35.520,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp489.920,00;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 1100 mm;M.774; bh ;1;Rp1.399.100;Rp1.399.100,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.399.100,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0863;Rp128.600;Rp11.098,18;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.098,18;;;
;D;Jumlah (A+B+C);;;;;Rp1.900.118,18;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp180.511,23;;;
PPP47;F;Harga Satuan Pekerjaan (D+E);;;;;Rp2.080.629,41;47;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa GIP Ø 1200 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,3488;Rp93.000;Rp32.438,40;;;
;;Tukang pipa;L.02;OH;1,744;Rp98.000;Rp170.912,00;;;
;;Mandor;L.04;OH;0,349;Rp111.000;Rp38.739,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp242.089,40;;;
;B;BAHAN;;;;;;;;
;;Pipa GIP Ø 1200 mm;M.775; m ;1;Rp1.528.200;Rp1.528.200,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp1.528.200,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,0863;Rp128.600;Rp11.098,18;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.098,18;;;
;D;Jumlah (A+B+C);;;;;Rp1.781.387,58;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp169.231,82;;;
PPP48;F;Harga Satuan Pekerjaan (D+E);;;;;Rp1.950.619,40;48;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 100 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,489;Rp93.000;Rp45.477,00;;;
;;Tukang pipa;L.02;OH;0,098;Rp98.000;Rp9.604,00;;;
;;Mandor;L.04;OH;0,049;Rp111.000;Rp5.439,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp60.520,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 100 mm;M.757; m ;1;Rp23.500;Rp23.500,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp23.500,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,38;Rp128.600;Rp48.868,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp48.868,00;;;
;D;Jumlah (A+B+C);;;;;Rp132.888,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp12.624,36;;;
PPP49;F;Harga Satuan Pekerjaan (D+E);;;;;Rp145.512,36;49;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 125 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,547;Rp93.000;Rp50.871,00;;;
;;Tukang pipa;L.02;OH;0,109;Rp98.000;Rp10.682,00;;;
;;Mandor;L.04;OH;0,055;Rp111.000;Rp6.105,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp67.658,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 125 mm;M.761; m ;1;Rp26.000;Rp26.000,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp26.000,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,38;Rp128.600;Rp48.868,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp48.868,00;;;
;D;Jumlah (A+B+C);;;;;Rp142.526,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp13.539,97;;;
PPP50;F;Harga Satuan Pekerjaan (D+E);;;;;Rp156.065,97;50;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 150 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,613;Rp93.000;Rp57.009,00;;;
;;Tukang pipa;L.02;OH;0,123;Rp98.000;Rp12.054,00;;;
;;Mandor;L.04;OH;0,061;Rp111.000;Rp6.771,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp75.834,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 150 mm;M.762; bh ;1;Rp56.100;Rp56.100,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp56.100,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,38;Rp128.600;Rp48.868,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp48.868,00;;;
;D;Jumlah (A+B+C);;;;;Rp180.802,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp17.176,19;;;
PPP51;F;Harga Satuan Pekerjaan (D+E);;;;;Rp197.978,19;51;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 200 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,855;Rp93.000;Rp79.515,00;;;
;;Tukang pipa;L.02;OH;0,171;Rp98.000;Rp16.758,00;;;
;;Mandor;L.04;OH;0,085;Rp111.000;Rp9.435,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp105.708,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 200 mm;M.763; M ;1;Rp66.300;Rp66.300,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp66.300,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,38;Rp128.600;Rp48.868,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp48.868,00;;;
;D;Jumlah (A+B+C);;;;;Rp220.876,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp20.983,22;;;
PPP52;F;Harga Satuan Pekerjaan (D+E);;;;;Rp241.859,22;52;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 250 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,951;Rp93.000;Rp88.443,00;;;
;;Tukang pipa;L.02;OH;0,19;Rp98.000;Rp18.620,00;;;
;;Mandor;L.04;OH;0,095;Rp111.000;Rp10.545,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp117.608,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 250 mm;M.764; M ;1;Rp73.800;Rp73.800,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp73.800,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,05;Rp128.600;Rp6.430,00;;;
;;;;JUMLAH HARGA ALAT;;;Rp6.430,00;;;
;D;Jumlah (A+B+C);;;;;Rp197.838,00;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp18.794,61;;;
PPP53;F;Harga Satuan Pekerjaan (D+E);;;;;Rp216.632,61;53;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 300 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;0,973;Rp93.000;Rp90.489,00;;;
;;Tukang pipa;L.02;OH;0,195;Rp98.000;Rp19.110,00;;;
;;Mandor;L.04;OH;0,097;Rp111.000;Rp10.767,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp120.366,00;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 300 mm;M.765; bh ;1;Rp79.400;Rp79.400,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp79.400,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,071;Rp128.600;Rp9.130,60;;;
;;;;JUMLAH HARGA ALAT;;;Rp9.130,60;;;
;D;Jumlah (A+B+C);;;;;Rp208.896,60;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp19.845,18;;;
PPP54;F;Harga Satuan Pekerjaan (D+E);;;;;Rp228.741,78;54;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 400 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,545;Rp93.000;Rp143.685,00;;;
;;Tukang pipa;L.02;OH;0,309;Rp98.000;Rp30.282,00;;;
;;Operator alat berat;L.05;OH;0,093;Rp158.700;Rp14.759,10;;;
;;Mandor;L.04;OH;0,154;Rp111.000;Rp17.094,00;;;
;;;;JUMLAH TENAGA KERJA;;;Rp205.820,10;;;
;B;BAHAN;;;;;;;;
;;Pipa DCI Ø 400 mm;M.766; bh ;1;Rp122.500;Rp122.500,00;;;
;;;;JUMLAH HARGA BAHAN;;;Rp122.500,00;;;
;C;PERALATAN;;;;;;;;
;;Sewa excavator type 225 kap 0,5 -1,0 m3;E.31;hari;0,023;Rp322.400;Rp7.415,20;;;
;;Sewa Tripot/Tackel  & handle crane 2 T;E.96;hari;0,031;Rp128.600;Rp3.986,60;;;
;;;;JUMLAH HARGA ALAT;;;Rp11.401,80;;;
;D;Jumlah (A+B+C);;;;;Rp339.721,90;;;
;E;Overhead & Profit 9,5%;;;0,095;;Rp32.273,58;;;
PPP55;F;Harga Satuan Pekerjaan (D+E);;;;;Rp371.995,48;55;;
;;;;;;;;;;
;(K3) Pemasangan 1 m pipa DCI Ø 450 mm;;;;;;;;;
;No;Uraian;Kode;Satuan;Koefisien;Harga Satuan;Jumlah Harga;;;
;A;TENAGA;;;;;;;;
;;Pekerja;L.01;OH;1,813;Rp93.000;Rp168.609,00;;;
